name,class,category,memory,vcpu,Physical Processor,clock_speed_ghz,Instance Storage,Network Performance,Availability Zones,price,1y_noup,1y_fullup,3y_noup,3y_fullup,avg_cost,burstable_cpu,cpu_vendor,instance_storage_type,storage_readops,storage_writeops,storage_size_per_device,storage_devices,ebs_base_throughput,ebs_base_iops,ebs_burst_throughput,ebs_burst_iops,network_upto,network_speed,network_speed_burst,Network_Perf,network_devices,consider,comment
t3a.2xlarge,t3a,cpu,32,8,AMD EPYC 7571,2.5,EBS only,Up to 5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.3008,0.1886,0.176,0.1299,0.1131,0.504986702127659,TRUE,amd,other,0,0,0,0,86.88,4000,347.5,15700,TRUE,2.048,5,5,1,FALSE,
t4g.large,t4g,cpu,8,2,AWS Graviton2 Processor,2.5,EBS only,Up to 5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.0672,0.0421,0.0394,0.029,0.0253,0.505208333333333,TRUE,graviton,other,0,0,0,0,86.88,4000,347.5,15700,TRUE,0.512,5,5,1,FALSE,
t4g.medium,t4g,cpu,4,2,AWS Graviton2 Processor,2.5,EBS only,Up to 5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.0336,0.0211,0.0196,0.0145,0.0126,0.504464285714286,TRUE,graviton,other,0,0,0,0,43.38,2000,260.62,11800,TRUE,0.256,5,5,1,FALSE,
t4g.micro,t4g,cpu,1,2,AWS Graviton2 Processor,2.5,EBS only,Up to 5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.0084,0.0053,0.0049,0.0036,0.0032,0.505952380952381,TRUE,graviton,other,0,0,0,0,10.88,500,260.62,11800,TRUE,0.064,5,5,1,FALSE,
t4g.nano,t4g,cpu,0.5,2,AWS Graviton2 Processor,2.5,EBS only,Up to 5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.0042,0.0026,0.0025,0.0018,0.0016,0.505952380952381,TRUE,graviton,other,0,0,0,0,5.38,250,260.62,11800,TRUE,0.032,5,5,1,FALSE,
t4g.small,t4g,cpu,2,2,AWS Graviton2 Processor,2.5,EBS only,Up to 5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.0168,0.0105,0.0098,0.0073,0.0063,0.504464285714286,TRUE,graviton,other,0,0,0,0,21.75,1000,260.62,11800,TRUE,0.128,5,5,1,FALSE,
t4g.xlarge,t4g,cpu,16,4,AWS Graviton2 Processor,2.5,EBS only,Up to 5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.1344,0.0843,0.0787,0.058,0.0505,0.505022321428571,TRUE,graviton,other,0,0,0,0,86.88,4000,347.5,15700,TRUE,1.024,5,5,1,FALSE,
t4g.2xlarge,t4g,cpu,32,8,AWS Graviton2 Processor,2.5,EBS only,Up to 5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.2688,0.1686,0.1573,0.1161,0.101,0.505022321428571,TRUE,graviton,other,0,0,0,0,86.88,4000,347.5,15700,TRUE,2.048,5,5,1,FALSE,
trn1.2xlarge,trn1,cpu,32,8,Intel Xeon Scalable (Icelake),3.5,474 GB                 NVMe SSD,Up to 12.5 Gigabit,"use1-az5, use1-az6",1.3438,0.8268,0.7717,0.5123,0.4459,0.475647417770502,FALSE,intel,nvme,107500,45000,474,1,625,16250,2500,65000,TRUE,3.125,12.5,12.5,1,FALSE,
trn1.32xlarge,trn1,cpu,512,128,Intel Xeon Scalable (Icelake),3.5,7600 GB                 (4 * 1900 GB NVMe SSD),8x 100 Gigabit,"use1-az4, use1-az5, use1-az6",21.5,13.2289,12.347,8.1967,7.1341,0.475659302325581,FALSE,intel,nvme,1720000,720000,1900,4,10000,260000,10000,260000,FALSE,100,100,100,8,FALSE,
trn1n.32xlarge,trn1n,cpu,512,128,Intel Xeon Scalable (Icelake),3.5,7600 GB                 (4 * 1900 GB NVMe SSD),16x 100 Gigabit,use1-az6,24.78,15.2471,14.2307,9.2866,8.0827,0.47263014527845,FALSE,intel,nvme,1720000,720000,1900,4,10000,260000,10000,260000,FALSE,100,100,100,16,FALSE,
u-12tb1.112xlarge,u-12tb1,cpu,12288,448,Intel Xeon Scalable (Skylake),0,EBS only,100 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az6",109.2,67.3054,62.8184,35.1449,30.5891,0.448392399267399,FALSE,intel,other,0,0,0,0,4750,160000,4750,160000,FALSE,100,100,100,1,TRUE,
u-12tb1.metal,u-12tb1,cpu,12288,448,Intel Xeon Scalable (Skylake),0,EBS only,100 Gigabit,,9999,unavailable,unavailable,unavailable,unavailable,,FALSE,intel,other,0,0,0,0,4750,160000,4750,160000,FALSE,100,100,100,1,FALSE,
u-18tb1.112xlarge,u-18tb1,cpu,18432,448,Intel Xeon Platinum 8280L (Cascade Lake),0,EBS only,100 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az6",163.8,100.9409,94.2115,52.6289,45.8067,0.448089133089133,FALSE,intel,other,0,0,0,0,4750,160000,4750,160000,FALSE,100,100,100,1,TRUE,
u-18tb1.metal,u-18tb1,cpu,18432,448,Intel Xeon Platinum 8280L (Cascade Lake),0,EBS only,100 Gigabit,,9999,unavailable,unavailable,unavailable,unavailable,,FALSE,intel,other,0,0,0,0,4750,160000,4750,160000,FALSE,100,100,100,1,FALSE,
u-24tb1.112xlarge,u-24tb1,cpu,24576,448,Intel Xeon Platinum 8280L (Cascade Lake),0,EBS only,100 Gigabit,"use1-az1, use1-az4, use1-az6",218.4,134.5879,125.6154,70.1719,61.0756,0.448089285714286,FALSE,intel,other,0,0,0,0,4750,160000,4750,160000,FALSE,100,100,100,1,TRUE,
u-24tb1.metal,u-24tb1,cpu,24576,448,Intel Xeon Platinum 8280L (Cascade Lake),0,EBS only,100 Gigabit,,9999,unavailable,unavailable,unavailable,unavailable,,FALSE,intel,other,0,0,0,0,4750,160000,4750,160000,FALSE,100,100,100,1,FALSE,
u-3tb1.56xlarge,u-3tb1,cpu,3072,224,Intel Xeon Scalable (Skylake),2.1,EBS only,50 Gigabit,"use1-az2, use1-az4, use1-az6",27.3,16.8235,15.7019,8.7715,7.6344,0.448088827838828,FALSE,intel,other,0,0,0,0,2375,80000,2375,80000,FALSE,50,50,50,1,TRUE,
u-6tb1.56xlarge,u-6tb1,cpu,6144,224,Intel Xeon Scalable (Skylake),0,EBS only,100 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az6",46.4039,28.5962,26.6897,14.9096,12.9769,0.448089492478003,FALSE,intel,other,0,0,0,0,4750,160000,4750,160000,FALSE,100,100,100,1,TRUE,
u-6tb1.112xlarge,u-6tb1,cpu,6144,448,Intel Xeon Scalable (Skylake),0,EBS only,100 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az6",54.6,33.647,31.4039,17.543,15.2689,0.448089743589744,FALSE,intel,other,0,0,0,0,4750,160000,4750,160000,FALSE,100,100,100,1,TRUE,
u-6tb1.metal,u-6tb1,cpu,6144,448,Intel Xeon Scalable (Skylake),0,EBS only,100 Gigabit,,9999,unavailable,unavailable,unavailable,unavailable,,FALSE,intel,other,0,0,0,0,4750,160000,4750,160000,FALSE,100,100,100,1,FALSE,
u-9tb1.112xlarge,u-9tb1,cpu,9216,448,Intel Xeon Scalable (Skylake),0,EBS only,100 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az6",81.9,50.4791,47.1138,26.3587,22.9418,0.448392551892552,FALSE,intel,other,0,0,0,0,4750,160000,4750,160000,FALSE,100,100,100,1,TRUE,
u-9tb1.metal,u-9tb1,cpu,9216,448,Intel Xeon Scalable (Skylake),0,EBS only,100 Gigabit,,9999,unavailable,unavailable,unavailable,unavailable,,FALSE,intel,other,0,0,0,0,4750,160000,4750,160000,FALSE,100,100,100,1,FALSE,
vt1.3xlarge,vt1,video,24,12,Intel Xeon Platinum 8259CL,2.5,EBS only,3.12 Gigabit,"use1-az1, use1-az2",0.65,0.4095,0.3822,0.2808,0.2444,0.5065,FALSE,intel,other,0,0,0,0,296.88,10000,593.75,20000,FALSE,3.12,3.12,3.12,1,TRUE,
vt1.6xlarge,vt1,video,48,24,Intel Xeon Platinum 8259CL,2.5,EBS only,6.25 Gigabit,"use1-az1, use1-az2",1.3,0.819,0.7644,0.5616,0.4888,0.5065,FALSE,intel,other,0,0,0,0,593.75,20000,593.75,20000,FALSE,6.25,6.25,6.25,1,TRUE,
vt1.24xlarge,vt1,video,192,96,Intel Xeon Platinum 8259CL,2.5,EBS only,25 Gigabit,"use1-az1, use1-az2",5.2,3.276,3.0576,2.2464,1.9552,0.5065,FALSE,intel,other,0,0,0,0,2375,80000,2375,80000,FALSE,25,25,25,1,TRUE,
x1.16xlarge,x1,cpu,976,64,High Frequency Intel Xeon E7-8880 v3 (Haswell),2.3,1920 GB                 SSD,10 Gigabit,"use1-az1, use1-az2, use1-az3, use1-az4, use1-az5, use1-az6",6.669,4.11,3.8357,2.144,1.8659,0.448178137651822,FALSE,intel,ssd,0,0,1920,1,875,40000,875,40000,FALSE,10,10,10,1,TRUE,
x1.32xlarge,x1,cpu,1952,128,High Frequency Intel Xeon E7-8880 v3 (Haswell),2.3,3840 GB                 (2 * 1920 GB SSD),25 Gigabit,"use1-az1, use1-az2, use1-az3, use1-az4, use1-az5, use1-az6",13.338,8.219,7.6711,4.288,3.7318,0.448153771180087,FALSE,intel,ssd,0,0,1920,2,1750,80000,1750,80000,FALSE,25,25,25,1,TRUE,
x1e.xlarge,x1e,cpu,122,4,High Frequency Intel Xeon E7-8880 v3 (Haswell),2.3,120 GB                 SSD,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az6",0.834,0.514,0.4797,0.268,0.2333,0.448141486810552,FALSE,intel,ssd,0,0,120,1,62.5,3700,62.5,3700,TRUE,0.625,10,10,1,TRUE,
x1e.2xlarge,x1e,cpu,244,8,High Frequency Intel Xeon E7-8880 v3 (Haswell),2.3,240 GB                 SSD,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az6",1.668,1.028,0.9594,0.536,0.4667,0.448156474820144,FALSE,intel,ssd,0,0,240,1,125,7400,125,7400,TRUE,1.25,10,10,1,TRUE,
x1e.4xlarge,x1e,cpu,488,16,High Frequency Intel Xeon E7-8880 v3 (Haswell),2.3,480 GB                 SSD,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az6",3.336,2.056,1.9187,1.072,0.9334,0.448148980815348,FALSE,intel,ssd,0,0,480,1,218.75,10000,218.75,10000,TRUE,2.5,10,10,1,TRUE,
x1e.8xlarge,x1e,cpu,976,32,High Frequency Intel Xeon E7-8880 v3 (Haswell),2.3,960 GB                 SSD,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az6",6.672,4.112,3.8374,2.145,1.8667,0.44818270383693,FALSE,intel,ssd,0,0,960,1,437.5,20000,437.5,20000,TRUE,5,10,10,1,TRUE,
x1e.16xlarge,x1e,cpu,1952,64,High Frequency Intel Xeon E7-8880 v3 (Haswell),2.3,1920 GB                 SSD,10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az6",13.344,8.223,7.6749,4.29,3.7335,0.448167715827338,FALSE,intel,ssd,0,0,1920,1,875,40000,875,40000,FALSE,10,10,10,1,TRUE,
x1e.32xlarge,x1e,cpu,3904,128,High Frequency Intel Xeon E7-8880 v3 (Haswell),2.3,3840 GB                 (2 * 1920 GB SSD),25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az6",26.688,16.446,15.3498,8.579,7.467,0.448158348321343,FALSE,intel,ssd,0,0,1920,2,1750,80000,1750,80000,FALSE,25,25,25,1,TRUE,
x2gd.medium,x2gd,cpu,16,1,AWS Graviton2 Processor,2.5,59 GB                 NVMe SSD,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.0835,0.0515,0.0481,0.0285,0.0248,0.457784431137725,FALSE,graviton,nvme,13438,5625,59,1,39.38,2500,593.75,20000,TRUE,0.5,10,10,1,TRUE,
x2gd.large,x2gd,cpu,32,2,AWS Graviton2 Processor,2.5,118 GB                 NVMe SSD,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.167,0.1029,0.096,0.057,0.0497,0.45748502994012,FALSE,graviton,nvme,26875,11250,118,1,78.75,3600,593.75,20000,TRUE,0.75,10,10,1,TRUE,
x2gd.xlarge,x2gd,cpu,64,4,AWS Graviton2 Processor,2.5,237 GB                 NVMe SSD,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.334,0.2058,0.1921,0.1141,0.0993,0.457559880239521,FALSE,graviton,nvme,53750,22500,237,1,148.5,6000,593.75,20000,TRUE,1.25,10,10,1,TRUE,
x2gd.2xlarge,x2gd,cpu,128,8,AWS Graviton2 Processor,2.5,475 GB                 NVMe SSD,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.668,0.4117,0.3842,0.2282,0.1986,0.457597305389221,FALSE,graviton,nvme,107500,45000,475,1,296.88,12000,593.75,20000,TRUE,2.5,10,10,1,TRUE,
x2gd.4xlarge,x2gd,cpu,256,16,AWS Graviton2 Processor,2.5,950 GB                 NVMe SSD,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",1.336,0.8233,0.7684,0.4564,0.3972,0.457578592814371,FALSE,graviton,nvme,215000,90000,950,1,593.75,20000,593.75,20000,TRUE,5,10,10,1,TRUE,
x2gd.8xlarge,x2gd,cpu,512,32,AWS Graviton2 Processor,2.5,1900 GB                 NVMe SSD,12 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",2.672,1.6466,1.5369,0.9128,0.7944,0.457587949101796,FALSE,graviton,nvme,430000,180000,1900,1,1187.5,40000,1187.5,40000,FALSE,12,12,12,1,TRUE,
x2gd.12xlarge,x2gd,cpu,768,48,AWS Graviton2 Processor,2.5,2850 GB                 (2 * 1425 GB NVMe SSD),20 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",4.008,2.4699,2.3053,1.3691,1.1917,0.457584830339321,FALSE,graviton,nvme,645000,270000,1425,2,1781.25,60000,1781.25,60000,FALSE,20,20,20,1,TRUE,
x2gd.16xlarge,x2gd,cpu,1024,64,AWS Graviton2 Processor,2.5,3800 GB                 (2 * 1900 GB NVMe SSD),25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",5.344,3.2932,3.0736,1.8255,1.5889,0.457578592814371,FALSE,graviton,nvme,860000,360000,1900,2,2375,80000,2375,80000,FALSE,25,25,25,1,TRUE,
